position	count
466	1540
467	1540
468	1508
469	2116
470	2121
471	2138
472	2140
473	2092
474	2485
475	2600
476	2610
477	2617
478	2596
479	2696
480	2699
481	2769
482	2800
483	2783
484	2798
485	2821
486	2827
487	2838
488	2828
489	2852
490	2887
491	2958
492	3004
493	2996
494	3020
495	3021
496	3345
497	3493
498	3510
499	3537
500	3618
501	3655
502	3799
503	3805
504	3860
505	3875
506	3853
507	3856
508	3849
509	3947
510	4003
511	4016
512	4045
513	4042
514	4150
515	4137
516	4660
517	4687
518	4665
519	4664
520	4659
521	4702
522	4713
523	4759
524	4750
525	4648
526	4894
527	4905
528	4943
529	4944
530	4928
531	4951
532	4991
533	5008
534	5064
535	4993
536	5080
537	5164
538	5183
539	5204
540	5218
541	5190
542	5213
543	5215
544	5310
545	5320
546	7382
547	7775
548	7878
549	7927
550	8053
551	8139
552	8182
553	8204
554	8242
555	8185
556	8560
557	8549
558	8598
559	8596
560	8655
561	8824
562	8843
563	8948
564	8960
565	9090
566	9097
567	9307
568	9372
569	9417
570	9531
571	9562
572	9576
573	9716
574	9719
575	9734
576	9770
577	9777
578	9826
579	9863
580	9955
581	10159
582	10195
583	11210
584	11270
585	11346
586	11495
587	11541
588	11757
589	11774
590	11780
591	11802
592	11784
593	11825
594	11843
595	11859
596	12067
597	12199
598	12242
599	12243
600	12251
601	12249
602	13099
603	13148
604	14705
605	14757
606	15831
607	15847
608	15923
609	15932
610	15988
611	15994
612	15997
613	16104
614	16114
615	15994
616	17617
617	17663
618	17752
619	17762
620	17826
621	17840
622	17769
623	17862
624	17888
625	18125
626	18347
627	18509
628	18598
629	18647
630	18750
631	18769
632	18792
633	18952
634	18940
635	18979
636	19190
637	19247
638	19261
639	19340
640	19366
641	19502
642	19585
643	19662
644	19696
645	19938
646	19952
647	19967
648	19936
649	20690
650	22118
651	22950
652	22990
653	23090
654	23094
655	23106
656	23124
657	23132
658	23141
659	22634
660	22578
661	22520
662	22515
663	23197
664	23533
665	24459
666	24610
667	24842
668	24911
669	24904
670	25138
671	25163
672	25209
673	25076
674	24731
675	24868
676	24869
677	25299
678	25333
679	25290
680	25308
681	25788
682	26075
683	26255
684	26397
685	26470
686	26511
687	26759
688	26776
689	26954
690	26970
691	26960
692	26957
693	26937
694	27087
695	27242
696	27346
697	27395
698	27370
699	27493
700	27514
701	27620
702	27643
703	27721
704	27742
705	27896
706	27987
707	28102
708	28153
709	28194
710	28177
711	28160
712	28058
713	28075
714	27908
715	27956
716	28176
717	28174
718	28590
719	28609
720	28409
721	28507
722	28516
723	28516
724	28523
725	28198
726	28187
727	28195
728	28142
729	28145
730	28090
731	28095
732	28164
733	28205
734	28211
735	28258
736	28333
737	28481
738	28554
739	28574
740	28735
741	28729
742	28700
743	28922
744	28946
745	28944
746	28963
747	28726
748	28709
749	29696
750	29732
751	30191
752	30224
753	30514
754	30578
755	21633
756	30540
757	30730
758	30791
759	30970
760	30613
761	30469
762	30333
763	30110
764	30105
765	30057
766	29704
767	29672
768	29599
769	29669
770	30238
771	30302
772	30337
773	30309
774	30607
775	30666
776	30627
777	30659
778	30595
779	30719
780	30849
781	30863
782	30930
783	31116
784	31030
785	31057
786	31083
787	31108
788	31156
789	31269
790	31299
791	31184
792	31203
793	31332
794	31473
795	31299
796	31237
797	30193
798	30044
799	29935
800	29877
801	30054
802	30031
803	30388
804	30382
805	30428
806	30289
807	30275
808	30971
809	31089
810	31113
811	31091
812	30373
813	30403
814	30332
815	30328
816	30303
817	29736
818	29491
819	29417
820	29482
821	29365
822	29290
823	30320
824	30501
825	30713
826	30732
827	30667
828	31267
829	31406
830	31386
831	31365
832	30148
833	29798
834	29362
835	29121
836	29101
837	28545
838	28388
839	28208
840	28229
841	28222
842	28188
843	28153
844	28134
845	28137
846	28042
847	27881
848	27887
849	28045
850	28278
851	28223
852	28216
853	27861
854	27813
855	27183
856	26690
857	26567
858	26448
859	26626
860	26670
861	26675
862	26639
863	26486
864	26294
865	26266
866	26167
867	26724
868	26453
869	26541
870	26531
871	26560
872	26508
873	27055
874	27092
875	27458
876	27196
877	26067
878	26317
879	26354
880	26373
881	26348
882	25740
883	25778
884	25857
885	25805
886	26195
887	26069
888	26064
889	26065
890	26262
891	26184
892	26607
893	26385
894	26286
895	25955
896	25834
897	26001
898	25934
899	25422
900	25374
901	24739
902	24291
903	24145
904	24134
905	24136
906	24092
907	24268
908	24333
909	24365
910	24357
911	24362
912	24354
913	24334
914	24366
915	24252
916	23562
917	23464
918	23662
919	23645
920	23665
921	24060
922	24058
923	25435
924	25471
925	26117
926	26048
927	26004
928	26017
929	26647
930	26647
931	26664
932	26006
933	25036
934	25033
935	25242
936	25322
937	25323
938	24670
939	24887
940	24942
941	25021
942	25319
943	25328
944	25130
945	25146
946	24955
947	25120
948	25045
949	25387
950	25396
951	25151
952	25139
953	25213
954	25176
955	25183
956	25509
957	25904
958	25582
959	25640
960	25813
961	25828
962	25975
963	25958
964	25983
965	25729
966	25749
967	25718
968	25793
969	25704
970	25576
971	25415
972	25431
973	25528
974	25775
975	25741
976	25709
977	25765
978	26161
979	26234
980	26239
981	26426
982	26615
983	26471
984	26763
985	26777
986	26589
987	26248
988	26237
989	26999
990	28655
991	28723
992	28547
993	28513
994	28450
995	28420
996	28448
997	28408
998	28407
999	25648
1000	25652
1001	25890
1002	25818
1003	25779
1004	25658
1005	25629
1006	25728
1007	25731
1008	25709
1009	25705
1010	25526
1011	26580
1012	27422
1013	27398
1014	27394
1015	27193
1016	27236
1017	27310
1018	27885
1019	27859
1020	27553
1021	27481
1022	27457
1023	28665
1024	28667
1025	28629
1026	28695
1027	28396
1028	29068
1029	29217
1030	28982
1031	29072
1032	28187
1033	28970
1034	29135
1035	29792
1036	30271
1037	30044
1038	29837
1039	30214
1040	30221
1041	31974
1042	31949
1043	31424
1044	31662
1045	30930
1046	31138
1047	31521
1048	31300
1049	32134
1050	31581
1051	31643
1052	31611
1053	31494
1054	31550
1055	31500
1056	31846
1057	31943
1058	31497
1059	31411
1060	31371
1061	31548
1062	31633
1063	31577
1064	31592
1065	31428
1066	32307
1067	32445
1068	32749
1069	32815
1070	32716
1071	32710
1072	32822
1073	32764
1074	32521
1075	32396
1076	31981
1077	32059
1078	31966
1079	31787
1080	31818
1081	31828
1082	31835
1083	31845
1084	31863
1085	31870
1086	31819
1087	32214
1088	32341
1089	32320
1090	32466
1091	32616
1092	33598
1093	33723
1094	33899
1095	33905
1096	33927
1097	34178
1098	34555
1099	34594
1100	34561
1101	33668
1102	33812
1103	33839
1104	33877
1105	33858
1106	33949
1107	33653
1108	33815
1109	34127
1110	34208
1111	34258
1112	34299
1113	34650
1114	34653
1115	34677
1116	34728
1117	34689
1118	34345
1119	34434
1120	34486
1121	34655
1122	34460
1123	34455
1124	34320
1125	34457
1126	34565
1127	35100
1128	35184
1129	35103
1130	35039
1131	35020
1132	35058
1133	34978
1134	34957
1135	34930
1136	34625
1137	34565
1138	35092
1139	35098
1140	35093
1141	35034
1142	34861
1143	34846
1144	34866
1145	34974
1146	34984
1147	35006
1148	35119
1149	35082
1150	35064
1151	35166
1152	35308
1153	35268
1154	35308
1155	35249
1156	36877
1157	37060
1158	37042
1159	37031
1160	37277
1161	37448
1162	37483
1163	39143
1164	39145
1165	38002
1166	37995
1167	37951
1168	38050
1169	37437
1170	37459
1171	37435
1172	35769
1173	35088
1174	35029
1175	35106
1176	34887
1177	34879
1178	34879
1179	35020
1180	34819
1181	34802
1182	35056
1183	35098
1184	35365
1185	35234
1186	35205
1187	35660
1188	35677
1189	36244
1190	36132
1191	36008
1192	36378
1193	36064
1194	36061
1195	36096
1196	35843
1197	37335
1198	37270
1199	38608
1200	38981
1201	38785
1202	39118
1203	39158
1204	39172
1205	39071
1206	37981
1207	37279
1208	36524
1209	36463
1210	36738
1211	36421
1212	36617
1213	36784
1214	36987
1215	36968
1216	37095
1217	37026
1218	37101
1219	37164
1220	37126
1221	37124
1222	36966
1223	36664
1224	36916
1225	37057
1226	37533
1227	37479
1228	37514
1229	37306
1230	37299
1231	37315
1232	37229
1233	37191
1234	37170
1235	36428
1236	36314
1237	36158
1238	36169
1239	36219
1240	35911
1241	35263
1242	35006
1243	35025
1244	35062
1245	35069
1246	35091
1247	35083
1248	35092
1249	35071
1250	34864
1251	34887
1252	34799
1253	34877
1254	35517
1255	35543
1256	35678
1257	35703
1258	35724
1259	36061
1260	36335
1261	37375
1262	37414
1263	36531
1264	36736
1265	36932
1266	36936
1267	37004
1268	36855
1269	35977
1270	35959
1271	34140
1272	34010
1273	33902
1274	33385
1275	33593
1276	33703
1277	33410
1278	33389
1279	33429
1280	33348
1281	33263
1282	33208
1283	34820
1284	34596
1285	34109
1286	33823
1287	33775
1288	34303
1289	34915
1290	35023
1291	35298
1292	33004
1293	32963
1294	33045
1295	32955
1296	32965
1297	33318
1298	32387
1299	32106
1300	31863
1301	31885
1302	32015
1303	32067
1304	32132
1305	32055
1306	32005
1307	31835
1308	31814
1309	31878
1310	32050
1311	31944
1312	31935
1313	32010
1314	32423
1315	32430
1316	32131
1317	32060
1318	32026
1319	31952
1320	31934
1321	31899
1322	31930
1323	31796
1324	31799
1325	31828
1326	31843
1327	31831
1328	31979
1329	31973
1330	32112
1331	32043
1332	32038
1333	32052
1334	32045
1335	32068
1336	32390
1337	32703
1338	32698
1339	32646
1340	32778
1341	32906
1342	32864
1343	32528
1344	32475
1345	31964
1346	32194
1347	31703
1348	32210
1349	31931
1350	32540
1351	32524
1352	32590
1353	32689
1354	32678
1355	32724
1356	32728
1357	32154
1358	32305
1359	31640
1360	31925
1361	31973
1362	31866
1363	31932
1364	31773
1365	31773
1366	31843
1367	32027
1368	32416
1369	32588
1370	32852
1371	33069
1372	33034
1373	33093
1374	33093
1375	33169
1376	33963
1377	33639
1378	33638
1379	33528
1380	33223
1381	34103
1382	35353
1383	35398
1384	35521
1385	34425
1386	34725
1387	34562
1388	35057
1389	35088
1390	35246
1391	35606
1392	35633
1393	35727
1394	36185
1395	35946
1396	36121
1397	35559
1398	35627
1399	35859
1400	36129
1401	36081
1402	36048
1403	35785
1404	35813
1405	35663
1406	35683
1407	34826
1408	34783
1409	34659
1410	34648
1411	34615
1412	34499
1413	34412
1414	33630
1415	33963
1416	33925
1417	33996
1418	33994
1419	33974
1420	34150
1421	34127
1422	34419
1423	34417
1424	34454
1425	34726
1426	34633
1427	34642
1428	34760
1429	35156
1430	35738
1431	36180
1432	36200
1433	35932
1434	35823
1435	35941
1436	35987
1437	35967
1438	35303
1439	35035
1440	34362
1441	35219
1442	35277
1443	35104
1444	35142
1445	35190
1446	35227
1447	35249
1448	34633
1449	34385
1450	33555
1451	32978
1452	33685
1453	33676
1454	33896
1455	33928
1456	34034
1457	34049
1458	34039
1459	33994
1460	33903
1461	33003
1462	32969
1463	32506
1464	32347
1465	32436
1466	32452
1467	32437
1468	32372
1469	32272
1470	32292
1471	32857
1472	33212
1473	33201
1474	33153
1475	33037
1476	32938
1477	32731
1478	32768
1479	32678
1480	32708
1481	32638
1482	32630
1483	32598
1484	32515
1485	32550
1486	32526
1487	32439
1488	32387
1489	32290
1490	32334
1491	32331
1492	32273
1493	32316
1494	32305
1495	32219
1496	32270
1497	32295
1498	32444
1499	32452
1500	32377
1501	32538
1502	32546
1503	32691
1504	32670
1505	32546
1506	32603
1507	32567
1508	32413
1509	32326
1510	32059
1511	31861
1512	31005
1513	30770
1514	30688
1515	30239
1516	30216
1517	30031
1518	30037
1519	30010
1520	29967
1521	30017
1522	30092
1523	30122
1524	30133
1525	30008
1526	30065
1527	30012
1528	30056
1529	30063
1530	29914
1531	29918
1532	29898
1533	29925
1534	28872
1535	28691
1536	28785
1537	29385
1538	29402
1539	29543
1540	29340
1541	29395
1542	29420
1543	29476
1544	29514
1545	29637
1546	29560
1547	29562
1548	28787
1549	28678
1550	28236
1551	28343
1552	28296
1553	28236
1554	28128
1555	28268
1556	28278
1557	28289
1558	28281
1559	28303
1560	27957
1561	27985
1562	28329
1563	28236
1564	28108
1565	28059
1566	28046
1567	28077
1568	28243
1569	28250
1570	28283
1571	28299
1572	28502
1573	28388
1574	28440
1575	28454
1576	28319
1577	28318
1578	28296
1579	28123
1580	28131
1581	27895
1582	27910
1583	28064
1584	28068
1585	28101
1586	28080
1587	27862
1588	27998
1589	28000
1590	27909
1591	27884
1592	27484
1593	27543
1594	27632
1595	27744
1596	27823
1597	27444
1598	27216
1599	27118
1600	27092
1601	26921
1602	27075
1603	27118
1604	27093
1605	27264
1606	27411
1607	27520
1608	27374
1609	27688
1610	27650
1611	27598
1612	27749
1613	27842
1614	27958
1615	28052
1616	28093
1617	28854
1618	28352
1619	28102
1620	27988
1621	27434
1622	28114
1623	29941
1624	31060
1625	30488
1626	29993
1627	30019
1628	29951
1629	29944
1630	29766
1631	30089
1632	29438
1633	28040
1634	27992
1635	27889
1636	27673
1637	27607
1638	27681
1639	27910
1640	27862
1641	28365
1642	27926
1643	28078
1644	28049
1645	27915
1646	28054
1647	27961
1648	27963
1649	27739
1650	27528
1651	27328
1652	27549
1653	27511
1654	27947
1655	28211
1656	28227
1657	28362
1658	28357
1659	28348
1660	28385
1661	28284
1662	28351
1663	28557
1664	28378
1665	28478
1666	28484
1667	28527
1668	28505
1669	28502
1670	28934
1671	29254
1672	29425
1673	29331
1674	29314
1675	29218
1676	30478
1677	30690
1678	30736
1679	30672
1680	29617
1681	29468
1682	29535
1683	29529
1684	29347
1685	28732
1686	29094
1687	29094
1688	29218
1689	29469
1690	29417
1691	29559
1692	29197
1693	29156
1694	29272
1695	29083
1696	29186
1697	29305
1698	29251
1699	29263
1700	29201
1701	29207
1702	29183
1703	28898
1704	28682
1705	28535
1706	28550
1707	28599
1708	28649
1709	29254
1710	29242
1711	29315
1712	29443
1713	31349
1714	32018
1715	32375
1716	32349
1717	32515
1718	32661
1719	32671
1720	32637
1721	32422
1722	31545
1723	31200
1724	30819
1725	30864
1726	30880
1727	30732
1728	30606
1729	30668
1730	30653
1731	30655
1732	30701
1733	30671
1734	30693
1735	30614
1736	30620
1737	30624
1738	30638
1739	30718
1740	30737
1741	30850
1742	30871
1743	30865
1744	30851
1745	31067
1746	31109
1747	31095
1748	31056
1749	30981
1750	30877
1751	31723
1752	31666
1753	31634
1754	31564
1755	31561
1756	31488
1757	31405
1758	31287
1759	31307
1760	31279
1761	31300
1762	31298
1763	31748
1764	31768
1765	31733
1766	31735
1767	31739
1768	31892
1769	31909
1770	32072
1771	32051
1772	31920
1773	31582
1774	31685
1775	31811
1776	32383
1777	32262
1778	33916
1779	33792
1780	33789
1781	33790
1782	33785
1783	33739
1784	33963
1785	33424
1786	33787
1787	32402
1788	32277
1789	32293
1790	32055
1791	31968
1792	31817
1793	31732
1794	31584
1795	31652
1796	31569
1797	31562
1798	31571
1799	31568
1800	31605
1801	31621
1802	31936
1803	32011
1804	32467
1805	32486
1806	32498
1807	33231
1808	33572
1809	33607
1810	33491
1811	33455
1812	33176
1813	32958
1814	33058
1815	32779
1816	32821
1817	31951
1818	31921
1819	32004
1820	32957
1821	32934
1822	32925
1823	32767
1824	33085
1825	33042
1826	33068
1827	33110
1828	33207
1829	33193
1830	33192
1831	33103
1832	33193
1833	33057
1834	33064
1835	33048
1836	33208
1837	33364
1838	33604
1839	33466
1840	33419
1841	33298
1842	33349
1843	33385
1844	34751
1845	34454
1846	35034
1847	34916
1848	35309
1849	35355
1850	35278
1851	35439
1852	35347
1853	34626
1854	34132
1855	34258
1856	33747
1857	33291
1858	33287
1859	33347
1860	33187
1861	33151
1862	33233
1863	33300
1864	33340
1865	33468
1866	33414
1867	33402
1868	33194
1869	33145
1870	33112
1871	34156
1872	34465
1873	34155
1874	33467
1875	32850
1876	32785
1877	32750
1878	32798
1879	33051
1880	33268
1881	32034
1882	32032
1883	32032
1884	31744
1885	31845
1886	31897
1887	32181
1888	32179
1889	31671
1890	31709
1891	31585
1892	31397
1893	31367
1894	31264
1895	31263
1896	31257
1897	31308
1898	31451
1899	31486
1900	31514
1901	31645
1902	31842
1903	31824
1904	31820
1905	31600
1906	31380
1907	31290
1908	31220
1909	31235
1910	31207
1911	31026
1912	31330
1913	31588
1914	31488
1915	31529
1916	31646
1917	31596
1918	31950
1919	32387
1920	32559
1921	32472
1922	32739
1923	32797
1924	32929
1925	32746
1926	32731
1927	31995
1928	31612
1929	31352
1930	31654
1931	31792
1932	32017
1933	31800
1934	31854
1935	31862
1936	31903
1937	32030
1938	32321
1939	32021
1940	31764
1941	31822
1942	31812
1943	33153
1944	33250
1945	33276
1946	33114
1947	33171
1948	33129
1949	34575
1950	34664
1951	35194
1952	35290
1953	35446
1954	35522
1955	35653
1956	35577
1957	35682
1958	35314
1959	34163
1960	34089
1961	33939
1962	34272
1963	34198
1964	33237
1965	32922
1966	32729
1967	32747
1968	32678
1969	32685
1970	32681
1971	32669
1972	32385
1973	32397
1974	32302
1975	32323
1976	32371
1977	32424
1978	32440
1979	32530
1980	32533
1981	32787
1982	32791
1983	32735
1984	32752
1985	32804
1986	32917
1987	33131
1988	33116
1989	33159
1990	32997
1991	33133
1992	33050
1993	35017
1994	35102
1995	35032
1996	34872
1997	34869
1998	35176
1999	35444
2000	35497
2001	35619
2002	33964
2003	33984
2004	34218
2005	34191
2006	34225
2007	34296
2008	34421
2009	34448
2010	34532
2011	34702
2012	34554
2013	34593
2014	34643
2015	34671
2016	34850
2017	34643
2018	34691
2019	34539
2020	34518
2021	34394
2022	34418
2023	34537
2024	34554
2025	33301
2026	33221
2027	33426
2028	33592
2029	33535
2030	33528
2031	33536
2032	33521
2033	33540
2034	33531
2035	33462
2036	33534
2037	33211
2038	33203
2039	33217
2040	33211
2041	33228
2042	33244
2043	33326
2044	33451
2045	33440
2046	33365
2047	33320
2048	33492
2049	34156
2050	34248
2051	34232
2052	34081
2053	33921
2054	34062
2055	33714
2056	33731
2057	33730
2058	33293
2059	33114
2060	33347
2061	34818
2062	35041
2063	35178
2064	35274
2065	35032
2066	35520
2067	35507
2068	35521
2069	35672
2070	33774
2071	33811
2072	33657
2073	33681
2074	33631
2075	33193
2076	33117
2077	33072
2078	32820
2079	33005
2080	33538
2081	33496
2082	33500
2083	33475
2084	33524
2085	33438
2086	33524
2087	33442
2088	33220
2089	33208
2090	33196
2091	33167
2092	33395
2093	33473
2094	33422
2095	32712
2096	32719
2097	32669
2098	32648
2099	32448
2100	32418
2101	32001
2102	31958
2103	32019
2104	32224
2105	32317
2106	32594
2107	33176
2108	33300
2109	33419
2110	33528
2111	33575
2112	33541
2113	33521
2114	34301
2115	34203
2116	34018
2117	34103
2118	33980
2119	33932
2120	34081
2121	34112
2122	33235
2123	32640
2124	32178
2125	32270
2126	32409
2127	32494
2128	32528
2129	32885
2130	32797
2131	32510
2132	32512
2133	32467
2134	32537
2135	32427
2136	32425
2137	32410
2138	31739
2139	31998
2140	31964
2141	31956
2142	31958
2143	31774
2144	32102
2145	32137
2146	32145
2147	32095
2148	31875
2149	31939
2150	31918
2151	31954
2152	31797
2153	31600
2154	31580
2155	31556
2156	31585
2157	31539
2158	31579
2159	31629
2160	31673
2161	31694
2162	31637
2163	31688
2164	32651
2165	32605
2166	32528
2167	32464
2168	32401
2169	31993
2170	31691
2171	31051
2172	31266
2173	29668
2174	29691
2175	29871
2176	29838
2177	29842
2178	29802
2179	29798
2180	30340
2181	30127
2182	29619
2183	29702
2184	29662
2185	31231
2186	31430
2187	31670
2188	31550
2189	31099
2190	30909
2191	30931
2192	30838
2193	31557
2194	30503
2195	30500
2196	30308
2197	30349
2198	30538
2199	30505
2200	30381
2201	30499
2202	29890
2203	30245
2204	30242
2205	30672
2206	30739
2207	31028
2208	31063
2209	31193
2210	31064
2211	31064
2212	31029
2213	30729
2214	30719
2215	30678
2216	30544
2217	30569
2218	30580
2219	30527
2220	30578
2221	32926
2222	32934
2223	32952
2224	33038
2225	32918
2226	33022
2227	33432
2228	33699
2229	33802
2230	33683
2231	33849
2232	34897
2233	36958
2234	37552
2235	37845
2236	37857
2237	37639
2238	38087
2239	38072
2240	39779
2241	39883
2242	39893
2243	40101
2244	40854
2245	40872
2246	40902
2247	40771
2248	40978
2249	40628
2250	40004
2251	39991
2252	39969
2253	40037
2254	39970
2255	39982
2256	40017
2257	39986
2258	40260
2259	40283
2260	40264
2261	40170
2262	40039
2263	40846
2264	40833
2265	40963
2266	40873
2267	40866
2268	40864
2269	42113
2270	42212
2271	42268
2272	41965
2273	41959
2274	41864
2275	41872
2276	41918
2277	41929
2278	41644
2279	41668
2280	41684
2281	41685
2282	41771
2283	41765
2284	41917
2285	41911
2286	41915
2287	43531
2288	43525
2289	46637
2290	47017
2291	48572
2292	48658
2293	48900
2294	49020
2295	48954
2296	48704
2297	48094
2298	47994
2299	46892
2300	45880
2301	45697
2302	45877
2303	46087
2304	46290
2305	46342
2306	46962
2307	46937
2308	46917
2309	47031
2310	47115
2311	47028
2312	46631
2313	46502
2314	46360
2315	46018
2316	46555
2317	46721
2318	46706
2319	48747
2320	49027
2321	50691
2322	50693
2323	50698
2324	51160
2325	51022
2326	51534
2327	51643
2328	50738
2329	50825
2330	50425
2331	50712
2332	51004
2333	50821
2334	50946
2335	50821
2336	51133
2337	51803
2338	51909
2339	52048
2340	51963
2341	52489
2342	52485
2343	52341
2344	52349
2345	51850
2346	54792
2347	54621
2348	54594
2349	54598
2350	54411
2351	54431
2352	54990
2353	54900
2354	54834
2355	54682
2356	54103
2357	54052
2358	54132
2359	54509
2360	54983
2361	54842
2362	54638
2363	54368
2364	53975
2365	53597
2366	53550
2367	55000
2368	54818
2369	54270
2370	54506
2371	54739
2372	54729
2373	54733
2374	54788
2375	54802
2376	54754
2377	54700
2378	54670
2379	54802
2380	54708
2381	54726
2382	54858
2383	54840
2384	54693
2385	54849
2386	54921
2387	54929
2388	55010
2389	55131
2390	55086
2391	54988
2392	54963
2393	54919
2394	54930
2395	54952
2396	54999
2397	54956
2398	55191
2399	55136
2400	55175
2401	55159
2402	55134
2403	54967
2404	54944
2405	54869
2406	54998
2407	54900
2408	54827
2409	54729
2410	54767
2411	54745
2412	54724
2413	54641
2414	54061
2415	53971
2416	55251
2417	55293
2418	55482
2419	55413
2420	55401
2421	55491
2422	55507
2423	55402
2424	55163
2425	53890
2426	54554
2427	54838
2428	55176
2429	55200
2430	55182
2431	55161
2432	55022
2433	54889
2434	54330
2435	59408
2436	58774
2437	58582
2438	58637
2439	58934
2440	58840
2441	59292
2442	59757
2443	60362
2444	54250
2445	54549
2446	54487
2447	54682
2448	54483
2449	55085
2450	55050
2451	54007
2452	54243
2453	53442
2454	53308
2455	53100
2456	53052
2457	53201
2458	52448
2459	52450
2460	52433
2461	52564
2462	53394
2463	60986
2464	61843
2465	62197
2466	62218
2467	62512
2468	62562
2469	62778
2470	63337
2471	62145
2472	55814
2473	55919
2474	55747
2475	58732
2476	59276
2477	59393
2478	59059
2479	59114
2480	59332
2481	59384
2482	59796
2483	58555
2484	56896
2485	57857
2486	58454
2487	58526
2488	58265
2489	58136
2490	58439
2491	57997
2492	57997
2493	57877
2494	56572
2495	56090
2496	56210
2497	56150
2498	56241
2499	56173
2500	56898
2501	56891
2502	56738
2503	56752
2504	56590
2505	56748
2506	56725
2507	56669
2508	56663
2509	56624
2510	57634
